Year,CO2,CH4,NOx
1895,3851.5345,116.9527,24.80038644
1896,3906.020763,118.30997,25.0567382
1897,3995.068403,119.66724,25.31309029
1898,4092.003557,121.02451,25.56944204
1899,4250.416317,122.38178,25.8257938
1900,4353.089657,123.73905,26.08214556
1901,4601.45829,124.8415,26.43073881
1902,4652.90331,125.94396,26.77933207
1903,4926.793483,127.04642,27.12792533
1904,5031.741843,128.14887,27.47651859
1905,5253.655733,129.25133,27.82511184
1906,5512.957377,130.35378,28.1737051
1907,5821.796677,131.45624,28.52229836
1908,5725.180157,132.5587,28.87089161
1909,5875.38622,133.66115,29.21948487
1910,6016.932827,134.76361,29.56807813
1911,5921.278147,135.96943,29.75857891
1912,5965.11091,137.17525,29.9490797
1913,6108.592453,138.38107,30.13958081
1914,5737.56887,139.5869,30.3300816
1915,5660.41531,140.79272,30.52058271
1916,5900.093723,141.99854,30.7110835
1917,6109.386397,143.20436,30.90158461
1918,6051.11562,144.41019,31.0920854
1919,5594.065913,145.61601,31.28258619
1920,6062.039023,146.82183,31.4730873
1921,5721.527533,147.86155,31.69302381
1922,5840.783263,148.90128,31.91296066
1923,6318.723327,149.941,32.13289717
1924,6306.15546,150.98072,32.35283401
1925,6354.65798,152.02045,32.57277053
1926,6396.43862,153.06017,32.79270737
1927,6817.00371,154.09989,33.01264257
1928,6837.128503,155.13962,33.23258171
1929,7220.49537,156.17934,33.45251757
1930,7145.892417,157.21906,33.67245343
1931,6758.916303,158.34545,33.85096957
1932,6083.82852,159.47183,34.029489
1933,6239.15776,160.59821,34.20800514
1934,6489.496017,161.7246,34.38652129
1935,6679.624417,162.85098,34.56503743
1936,7081.433077,163.97736,34.74355357
1937,7291.896407,165.10375,34.922073
1938,7054.234807,166.23013,35.10058914
1939,7228.62712,167.35651,35.27910529
1940,7574.71869,168.4829,35.45762143
1941,7642.670127,170.03046,36.54836357
1942,7740.515567,171.57803,37.63910571
1943,7900.8072,173.12559,38.72984457
1944,7888.46168,174.67315,39.82058671
1945,7073.54043,176.22072,40.91132886
1946,7627.212707,177.76828,42.00206771
1947,8294.65978,179.31584,43.09280986
1948,8595.144947,180.86341,44.183552
1949,8437.463503,182.41097,45.27429086
1950,9248.560383,183.95853,46.365033
1951,10473.90703,189.11003,47.73646057
1952,10654.00527,194.26153,49.10788814
1953,10800.22937,199.41303,50.47931571
1954,11062.85253,204.56453,51.85074329
1955,11858.68017,209.71603,53.22217086
1956,12549.8571,214.86753,54.59359843
1957,12986.86327,220.01902,55.965026
1958,13381.79957,225.17052,57.33645357
1959,13440.51757,230.32202,58.70788114
1960,13820.70543,235.47352,60.07930871
1961,14073.8466,238.52217,62.29432043
1962,14430.42957,241.57083,64.50932886
1963,15005.08057,244.61948,66.72433729
1964,15618.48897,247.66813,68.939349
1965,16167.27127,250.71679,71.15435743
1966,16861.88827,253.76544,73.36936586
1967,17264.9598,256.81409,75.58437757
1968,17685.07693,259.86274,77.799386
1969,18474.08897,262.9114,80.01439771
1970,19334.7473,265.96005,82.22940614
1971,19440.2681,270.02505,84.80321129
1972,19968.89437,274.09004,87.37701971
1973,20783.0282,278.15504,89.95082486
1974,20836.7027,282.22003,92.52463329
1975,20704.15453,286.28503,95.09844171
1976,21903.22823,290.35002,97.67224686
1977,22450.9538,294.41502,100.2460553
1978,22716.35667,298.48002,102.8198604
1979,23656.2799,302.54501,105.3936689
1980,23309.76853,306.61001,107.967474
1981,22780.49437,310.01251,109.6023666
1982,23163.82017,313.415,111.2372591
1983,23230.24037,316.8175,112.8721484
1984,24016.9721,320.22,114.507041
1985,24637.59797,323.6225,116.1419336
1986,25289.74177,327.025,117.7768261
1987,25839.03153,330.42749,119.4117154
1988,26695.99093,333.82999,121.046608
1989,27179.6932,337.23249,122.6815006
1990,27366.10543,340.63499,124.3163931
1991,27925.25963,336.59218,124.4237933
1992,27212.27813,332.54937,124.5311967
1993,27214.36887,328.50656,124.6386001
1994,27615.85053,324.46375,124.7460003
1995,28039.03813,320.42094,124.8534037
1996,28457.37583,316.37814,124.9608071
1997,28736.1789,312.33533,125.0682073
1998,28610.4247,308.29252,125.1756107
1999,28423.22707,304.24971,125.2830109
2000,28907.26667,300.2069,125.3904143
2001,29435.63333,303.4092,125.8060571
2002,29995.9,306.5788,126.2217
2003,31209.56667,309.7164,126.6373429
2004,32687.6,312.824,127.0533143
2005,33610.5,315.9027,127.4686286
2006,34197.16667,322.1577,127.8409
2007,34786.4,328.4342,128.2171143
2008,35375.63333,334.75397,128.6008857
2009,35964.86667,341.07373,128.9846571
2010,36554.1,347.3935,129.3684286
2011,37461.49,354.56076,130.2237
2012,38368.88,361.72802,131.0789714
2013,39276.27,368.89528,131.9342429
2014,40183.66,376.06254,132.7895143
2015,41091.05,383.2298,133.6447857
2016,41998.44,390.39706,134.5000571
2017,42905.83,397.56432,135.3553286
2018,43813.22,404.73158,136.2106
2019,44720.61,411.89884,137.0658714
2020,45628.0,419.0661,137.9211429
2021,46401.70333,425.58022,137.7138143
2022,47175.40667,432.09434,137.5064857
2023,47949.11,438.60846,137.2991571
2024,48722.81333,445.12258,137.0918286
2025,49496.51667,451.6367,136.8845
2026,50270.22,458.15082,136.6771714
2027,51043.92333,464.66494,136.4698429
2028,51817.62667,471.17906,136.2625143
2029,52591.33,477.69318,136.0551857
2030,53365.03333,484.2073,135.8478571
2031,54420.11667,493.52545,134.3946843
2032,55475.2,502.8436,132.9415114
2033,56530.28333,512.16175,131.4883386
2034,57585.36667,521.4799,130.0351657
2035,58640.45,530.79805,128.5819929
2036,59695.53333,540.1162,127.12882
2037,60750.61667,549.43435,125.6756471
2038,61805.7,558.7525,124.2224743
2039,62860.78333,568.07065,122.7693014
2040,63915.86667,577.3888,121.3161286
2041,65143.83333,587.33132,120.1942214
2042,66371.8,597.27384,119.0723143
2043,67599.76667,607.21636,117.9504071
2044,68827.73333,617.15888,116.8285
2045,70055.7,627.1014,115.7065929
2046,71283.66667,637.04392,114.5846857
2047,72511.63333,646.98644,113.4627786
2048,73739.6,656.92896,112.3408714
2049,74967.56667,666.87148,111.2189643
2050,76195.53333,676.814,110.0970571
2051,77411.58333,683.65001,109.4884443
2052,78627.63333,690.48602,108.8798314
2053,79843.68333,697.32203,108.2712186
2054,81059.73333,704.15804,107.6626057
2055,82275.78333,710.99405,107.0539929
2056,83491.83333,717.83006,106.44538
2057,84707.88333,724.66607,105.8367671
2058,85923.93333,731.50208,105.2281543
2059,87139.98333,738.33809,104.6195414
2060,88356.03333,745.1741,104.0109286
2061,89190.97,748.66794,103.5287829
2062,90025.90667,752.16178,103.0466371
2063,90860.84333,755.65562,102.5644914
2064,91695.78,759.14946,102.0823457
2065,92530.71667,762.6433,101.6002
2066,93365.65333,766.13714,101.1180543
2067,94200.59,769.63098,100.6359086
2068,95035.52667,773.12482,100.1537629
2069,95870.46333,776.61866,99.67161714
2070,96705.4,780.1125,99.18947143
2071,97197.06333,784.24064,98.78710286
2072,97688.72667,788.36878,98.38473429
2073,98180.39,792.49692,97.98236571
2074,98672.05333,796.62506,97.57999714
2075,99163.71667,800.7532,97.17762857
2076,99655.38,804.88134,96.77526
2077,100147.0433,809.00948,96.37289143
2078,100638.7067,813.13762,95.97052286
2079,101130.37,817.26576,95.56815429
2080,101622.0333,821.3939,95.16578571
2081,101921.0867,826.32941,94.58306429
2082,102220.14,831.26492,94.00034286
2083,102519.1933,836.20043,93.41762143
2084,102818.2467,841.13594,92.8349
2085,103117.3,846.07145,92.25217857
2086,103416.3533,851.00696,91.66945714
2087,103715.4067,855.94247,91.08673571
2088,104014.46,860.87798,90.50401429
2089,104313.5133,865.81349,89.92129286
2090,104612.5667,870.749,89.33857143
2091,104717.5433,872.43319,89.02695429
2092,104822.52,874.11738,88.71533714
2093,104927.4967,875.80157,88.40372
2094,105032.4733,877.48576,88.09210286
2095,105137.45,879.16995,87.78048571
2096,105242.4267,880.85414,87.46886857
2097,105347.4033,882.53833,87.15725143
2098,105452.38,884.22252,86.84563429
2099,105557.3567,885.90671,86.53401714
2100,105662.3333,887.5909,86.2224
2101,105651.04,887.5909,86.2224
2102,105639.7467,887.5909,86.2224
2103,105628.4533,887.5909,86.2224
2104,105617.16,887.5909,86.2224
2105,105605.8667,887.5909,86.2224
2106,105594.5733,887.5909,86.2224
2107,105583.28,887.5909,86.2224
2108,105571.9867,887.5909,86.2224
2109,105560.6933,887.5909,86.2224
2110,105549.4,887.5909,86.2224
2111,105538.1067,887.5909,86.2224
2112,105526.8133,887.5909,86.2224
2113,105515.52,887.5909,86.2224
2114,105504.2267,887.5909,86.2224
2115,105492.9333,887.5909,86.2224
2116,105481.64,887.5909,86.2224
2117,105470.3467,887.5909,86.2224
2118,105459.0533,887.5909,86.2224
2119,105447.76,887.5909,86.2224
2120,105436.4667,887.5909,86.2224
2121,105425.1733,887.5909,86.2224
2122,105413.88,887.5909,86.2224
2123,105402.5867,887.5909,86.2224
2124,105391.2933,887.5909,86.2224
2125,105380.0,887.5909,86.2224
2126,105380.0,887.5909,86.2224
2127,105380.0,887.5909,86.2224
2128,105380.0,887.5909,86.2224
2129,105380.0,887.5909,86.2224
2130,105380.0,887.5909,86.2224
2131,105380.0,887.5909,86.2224
2132,105380.0,887.5909,86.2224
2133,105380.0,887.5909,86.2224
2134,105380.0,887.5909,86.2224
2135,105380.0,887.5909,86.2224
2136,105380.0,887.5909,86.2224
2137,105380.0,887.5909,86.2224
2138,105380.0,887.5909,86.2224
2139,105380.0,887.5909,86.2224
2140,105380.0,887.5909,86.2224
2141,105380.0,887.5909,86.2224
2142,105380.0,887.5909,86.2224
2143,105380.0,887.5909,86.2224
2144,105380.0,887.5909,86.2224
2145,105380.0,887.5909,86.2224
2146,105380.0,887.5909,86.2224
2147,105380.0,887.5909,86.2224
2148,105380.0,887.5909,86.2224
2149,105380.0,887.5909,86.2224
2150,105380.0,887.5909,86.2224
2151,104390.7517,887.7612,86.2224
2152,103401.5033,887.93151,86.2224
2153,102412.255,888.10181,86.2224
2154,101423.0067,888.27211,86.2224
2155,100433.762,888.44242,86.2224
2156,99444.51367,888.61272,86.2224
2157,98455.26533,888.78302,86.2224
2158,97466.017,888.95332,86.2224
2159,96476.76867,889.12363,86.2224
2160,95487.52033,889.29393,86.2224
2161,94498.272,889.46423,86.2224
2162,93509.02367,889.63454,86.2224
2163,92519.77533,889.80484,86.2224
2164,91530.527,889.97514,86.2224
2165,90541.28233,890.14545,86.2224
2166,89552.034,890.31575,86.2224
2167,88562.78567,890.48605,86.2224
2168,87573.53733,890.65636,86.2224
2169,86584.289,890.82666,86.2224
2170,85595.04067,890.99696,86.2224
2171,84605.79233,891.16726,86.2224
2172,83616.544,891.33757,86.2224
2173,82627.29567,891.50787,86.2224
2174,81638.04733,891.67817,86.2224
2175,80648.80267,891.84848,86.2224
2176,79659.55433,892.01878,86.2224
2177,78670.306,892.18908,86.2224
2178,77681.05767,892.35939,86.2224
2179,76691.80933,892.52969,86.2224
2180,75702.561,892.69999,86.2224
2181,74713.31267,892.87029,86.2224
2182,73724.06433,893.0406,86.2224
2183,72734.816,893.2109,86.2224
2184,71745.56767,893.3812,86.2224
2185,70756.323,893.55151,86.2224
2186,69767.07467,893.72181,86.2224
2187,68777.82633,893.89211,86.2224
2188,67788.578,894.06242,86.2224
2189,66799.32967,894.23272,86.2224
2190,65810.08133,894.40302,86.2224
2191,64820.833,894.57333,86.2224
2192,63831.58467,894.74363,86.2224
2193,62842.33633,894.91393,86.2224
2194,61853.088,895.08423,86.2224
2195,60863.84333,895.25454,86.2224
2196,59874.595,895.42484,86.2224
2197,58885.34667,895.59514,86.2224
2198,57896.09833,895.76545,86.2224
2199,56906.85,895.93575,86.2224
2200,55917.60167,896.10605,86.2224
2201,54928.35333,896.27636,86.2224
2202,53939.105,896.44666,86.2224
2203,52949.85667,896.61696,86.2224
2204,51960.612,896.78727,86.2224
2205,50971.36367,896.95757,86.2224
2206,49982.11533,897.12787,86.2224
2207,48992.867,897.29817,86.2224
2208,48003.61867,897.46848,86.2224
2209,47014.37033,897.63878,86.2224
2210,46025.122,897.80908,86.2224
2211,45035.87367,897.97939,86.2224
2212,44046.62533,898.14969,86.2224
2213,43057.377,898.31999,86.2224
2214,42068.13233,898.4903,86.2224
2215,41078.884,898.6606,86.2224
2216,40089.63567,898.8309,86.2224
2217,39100.38733,899.00121,86.2224
2218,38111.139,899.17151,86.2224
2219,37121.89067,899.34181,86.2224
2220,36132.6427,899.51211,86.2224
2221,35143.39473,899.68242,86.2224
2222,34154.14677,899.85272,86.2224
2223,33164.8988,900.02302,86.2224
2224,32175.6512,900.19333,86.2224
2225,31186.40323,900.36363,86.2224
2226,30197.15527,900.53393,86.2224
2227,29207.9073,900.70424,86.2224
2228,28218.65933,900.87454,86.2224
2229,27229.41137,901.04484,86.2224
2230,26240.1634,901.21514,86.2224
2231,25250.91543,901.38545,86.2224
2232,24261.66747,901.55575,86.2224
2233,23272.4195,901.72605,86.2224
2234,22283.17153,901.89636,86.2224
2235,21293.92357,902.06666,86.2224
2236,20304.6756,902.23696,86.2224
2237,19315.42763,902.40727,86.2224
2238,18326.17967,902.57757,86.2224
2239,17336.9317,902.74787,86.2224
2240,16347.68373,902.91818,86.2224
2241,15358.43577,903.08848,86.2224
2242,14369.1878,903.25878,86.2224
2243,13379.93983,903.42908,86.2224
2244,12390.69187,903.59939,86.2224
2245,11401.4439,903.76969,86.2224
2246,10412.19593,903.93999,86.2224
2247,9422.947967,904.1103,86.2224
2248,8433.7,904.2806,86.2224
2249,7656.0,904.7895,86.2224
2250,7501.266667,904.8603,86.2224
2251,7516.813333,904.9552,86.2224
2252,7532.36,905.0501,86.2224
2253,7547.906667,905.145,86.2224
2254,7563.453333,905.2399,86.2224
2255,7579.0,905.3348,86.2224
2256,7621.24,905.44156,86.2224
2257,7663.48,905.54832,86.2224
2258,7705.72,905.65508,86.2224
2259,7747.96,905.76184,86.2224
2260,7790.2,905.8686,86.2224
2261,7779.664567,905.9807,86.2224
2262,7769.128767,906.0928,86.2224
2263,7758.593333,906.2049,86.2224
2264,7748.0579,906.317,86.2224
2265,7737.5221,906.4291,86.2224
2266,7726.986667,906.5412,86.2224
2267,7716.451233,906.6533,86.2224
2268,7705.915433,906.7654,86.2224
2269,7695.38,906.8775,86.2224
2270,7684.844567,906.9896,86.2224
2271,7674.308767,907.1017,86.2224
2272,7663.773333,907.2138,86.2224
2273,7653.2379,907.3259,86.2224
2274,7642.7021,907.438,86.2224
2275,7632.166667,907.5501,86.2224
2276,7619.348,907.65054,86.2224
2277,7606.529333,907.75098,86.2224
2278,7593.710667,907.85142,86.2224
2279,7580.892,907.95186,86.2224
2280,7568.073333,908.0523,86.2224
2281,7555.254667,908.15274,86.2224
2282,7542.436,908.25318,86.2224
2283,7529.617333,908.35362,86.2224
2284,7516.798667,908.45406,86.2224
2285,7503.98,908.5545,86.2224
2286,7491.161333,908.65494,86.2224
2287,7478.342667,908.75538,86.2224
2288,7465.524,908.85582,86.2224
2289,7452.705333,908.95626,86.2224
2290,7439.886667,909.0567,86.2224
2291,7427.068,909.15714,86.2224
2292,7414.249333,909.25758,86.2224
2293,7401.430667,909.35802,86.2224
2294,7388.612,909.45846,86.2224
2295,7375.793333,909.5589,86.2224
2296,7362.974667,909.65934,86.2224
2297,7350.156,909.75978,86.2224
2298,7337.337333,909.86022,86.2224
2299,7324.518667,909.96066,86.2224
2300,7311.7,910.0611,86.2224
2301,7303.956,910.14458,86.2224
2302,7296.212,910.22807,86.2224
2303,7288.468,910.31155,86.2224
2304,7280.724,910.39504,86.2224
2305,7272.98,910.47852,86.2224
2306,7265.236,910.562,86.2224
2307,7257.492,910.64549,86.2224
2308,7249.748,910.72897,86.2224
2309,7242.004,910.81246,86.2224
2310,7234.26,910.89594,86.2224
2311,7226.516,910.97942,86.2224
2312,7218.772,911.06291,86.2224
2313,7211.028,911.14639,86.2224
2314,7203.284,911.22988,86.2224
2315,7195.54,911.31336,86.2224
2316,7187.796,911.39684,86.2224
2317,7180.052,911.48033,86.2224
2318,7172.308,911.56381,86.2224
2319,7164.564,911.6473,86.2224
2320,7156.82,911.73078,86.2224
2321,7149.076,911.81426,86.2224
2322,7141.332,911.89775,86.2224
2323,7133.588,911.98123,86.2224
2324,7125.844,912.06472,86.2224
2325,7118.1,912.1482,86.2224
2326,7110.356,912.23168,86.2224
2327,7102.612,912.31517,86.2224
2328,7094.868,912.39865,86.2224
2329,7087.124,912.48214,86.2224
2330,7079.38,912.56562,86.2224
2331,7071.636,912.6491,86.2224
2332,7063.892,912.73259,86.2224
2333,7056.148,912.81607,86.2224
2334,7048.404,912.89956,86.2224
2335,7040.66,912.98304,86.2224
2336,7032.916,913.06652,86.2224
2337,7025.172,913.15001,86.2224
2338,7017.428,913.23349,86.2224
2339,7009.684,913.31698,86.2224
2340,7001.94,913.40046,86.2224
2341,6994.196,913.48394,86.2224
2342,6986.452,913.56743,86.2224
2343,6978.708,913.65091,86.2224
2344,6970.964,913.7344,86.2224
2345,6963.22,913.81788,86.2224
2346,6955.476,913.90136,86.2224
2347,6947.732,913.98485,86.2224
2348,6939.988,914.06833,86.2224
2349,6932.244,914.15182,86.2224
2350,6924.5,914.2353,86.2224
2351,6915.311333,914.3042,86.2224
2352,6906.122667,914.37309,86.2224
2353,6896.934,914.44199,86.2224
2354,6887.745333,914.51088,86.2224
2355,6878.556667,914.57978,86.2224
2356,6869.368,914.64868,86.2224
2357,6860.179333,914.71757,86.2224
2358,6850.990667,914.78647,86.2224
2359,6841.802,914.85536,86.2224
2360,6832.613333,914.92426,86.2224
2361,6823.424667,914.99316,86.2224
2362,6814.236,915.06205,86.2224
2363,6805.047333,915.13095,86.2224
2364,6795.858667,915.19984,86.2224
2365,6786.67,915.26874,86.2224
2366,6777.481333,915.33764,86.2224
2367,6768.292667,915.40653,86.2224
2368,6759.104,915.47543,86.2224
2369,6749.915333,915.54432,86.2224
2370,6740.726667,915.61322,86.2224
2371,6731.538,915.68212,86.2224
2372,6722.349333,915.75101,86.2224
2373,6713.160667,915.81991,86.2224
2374,6703.972,915.8888,86.2224
2375,6694.783333,915.9577,86.2224
2376,6685.594667,916.0266,86.2224
2377,6676.406,916.09549,86.2224
2378,6667.217333,916.16439,86.2224
2379,6658.028667,916.23328,86.2224
2380,6648.84,916.30218,86.2224
2381,6639.651333,916.37108,86.2224
2382,6630.462667,916.43997,86.2224
2383,6621.274,916.50887,86.2224
2384,6612.085333,916.57776,86.2224
2385,6602.896667,916.64666,86.2224
2386,6593.708,916.71556,86.2224
2387,6584.519333,916.78445,86.2224
2388,6575.330667,916.85335,86.2224
2389,6566.142,916.92224,86.2224
2390,6556.953333,916.99114,86.2224
2391,6547.764667,917.06004,86.2224
2392,6538.576,917.12893,86.2224
2393,6529.387333,917.19783,86.2224
2394,6520.198667,917.26672,86.2224
2395,6511.01,917.33562,86.2224
2396,6501.821333,917.40452,86.2224
2397,6492.632667,917.47341,86.2224
2398,6483.444,917.54231,86.2224
2399,6474.255333,917.6112,86.2224
2400,6465.066667,917.6801,86.2224
2401,6454.352667,917.7393,86.2224
2402,6443.638667,917.79849,86.2224
2403,6432.924667,917.85769,86.2224
2404,6422.210667,917.91688,86.2224
2405,6411.496667,917.97608,86.2224
2406,6400.782667,918.03528,86.2224
2407,6390.068667,918.09447,86.2224
2408,6379.354667,918.15367,86.2224
2409,6368.640667,918.21286,86.2224
2410,6357.926667,918.27206,86.2224
2411,6347.212667,918.33126,86.2224
2412,6336.498667,918.39045,86.2224
2413,6325.784667,918.44965,86.2224
2414,6315.070667,918.50884,86.2224
2415,6304.356667,918.56804,86.2224
2416,6293.642667,918.62724,86.2224
2417,6282.928667,918.68643,86.2224
2418,6272.214667,918.74563,86.2224
2419,6261.500667,918.80482,86.2224
2420,6250.786667,918.86402,86.2224
2421,6240.072667,918.92322,86.2224
2422,6229.358667,918.98241,86.2224
2423,6218.644667,919.04161,86.2224
2424,6207.930667,919.1008,86.2224
2425,6197.216667,919.16,86.2224
2426,6186.502667,919.2192,86.2224
2427,6175.788667,919.27839,86.2224
2428,6165.074667,919.33759,86.2224
2429,6154.360667,919.39678,86.2224
2430,6143.646667,919.45598,86.2224
2431,6132.932667,919.51518,86.2224
2432,6122.218667,919.57437,86.2224
2433,6111.504667,919.63357,86.2224
2434,6100.790667,919.69276,86.2224
2435,6090.076667,919.75196,86.2224
2436,6079.362667,919.81116,86.2224
2437,6068.648667,919.87035,86.2224
2438,6057.934667,919.92955,86.2224
2439,6047.220667,919.98874,86.2224
2440,6036.506667,920.04794,86.2224
2441,6025.792667,920.10714,86.2224
2442,6015.078667,920.16633,86.2224
2443,6004.364667,920.22553,86.2224
2444,5993.650667,920.28472,86.2224
2445,5982.936667,920.34392,86.2224
2446,5972.222667,920.40312,86.2224
2447,5961.508667,920.46231,86.2224
2448,5950.794667,920.52151,86.2224
2449,5940.080667,920.5807,86.2224
2450,5929.366667,920.6399,86.2224
2451,5919.65,920.691,86.2224
2452,5909.933333,920.74209,86.2224
2453,5900.216667,920.79319,86.2224
2454,5890.5,920.84428,86.2224
2455,5880.783333,920.89538,86.2224
2456,5871.066667,920.94648,86.2224
2457,5861.35,920.99757,86.2224
2458,5851.633333,921.04867,86.2224
2459,5841.916667,921.09976,86.2224
2460,5832.2,921.15086,86.2224
2461,5822.483333,921.20196,86.2224
2462,5812.766667,921.25305,86.2224
2463,5803.05,921.30415,86.2224
2464,5793.333333,921.35524,86.2224
2465,5783.616667,921.40634,86.2224
2466,5773.9,921.45744,86.2224
2467,5764.183333,921.50853,86.2224
2468,5754.466667,921.55963,86.2224
2469,5744.75,921.61072,86.2224
2470,5735.033333,921.66182,86.2224
2471,5725.316667,921.71292,86.2224
2472,5715.6,921.76401,86.2224
2473,5705.883333,921.81511,86.2224
2474,5696.166667,921.8662,86.2224
2475,5686.45,921.9173,86.2224
2476,5676.733333,921.9684,86.2224
2477,5667.016667,922.01949,86.2224
2478,5657.3,922.07059,86.2224
2479,5647.583333,922.12168,86.2224
2480,5637.866667,922.17278,86.2224
2481,5628.15,922.22388,86.2224
